Timestamp, Frequency, Resistance
16/12/2020 11:40:03.927478, 5009848.800, 386.090
16/12/2020 11:40:04.927291, 5009848.600, 385.960
16/12/2020 11:40:05.927154, 5009848.700, 385.960
16/12/2020 11:40:06.927068, 5009848.600, 386.090
16/12/2020 11:40:07.927250, 5009848.600, 386.070
16/12/2020 11:40:08.928127, 5009848.500, 386.040
16/12/2020 11:40:09.927243, 5009848.400, 386.040
16/12/2020 11:40:10.927411, 5009848.100, 385.970
16/12/2020 11:40:11.927786, 5009847.800, 386.540
16/12/2020 11:40:12.927913, 5009847.800, 386.840
16/12/2020 11:40:13.927363, 5009846.000, 386.780
16/12/2020 11:40:14.927873, 5009840.800, 387.200
16/12/2020 11:40:15.926963, 5009835.900, 387.890
16/12/2020 11:40:16.927719, 5009832.900, 388.040
16/12/2020 11:40:17.926836, 5009829.900, 387.940
16/12/2020 11:40:18.927320, 5009827.500, 388.480
16/12/2020 11:40:19.927260, 5009825.500, 388.880
16/12/2020 11:40:20.927676, 5009824.300, 388.880
16/12/2020 11:40:21.927472, 5009823.500, 389.240
16/12/2020 11:40:22.927161, 5009822.400, 389.500
16/12/2020 11:40:23.928144, 5009821.200, 389.900
16/12/2020 11:40:24.927005, 5009820.700, 390.160
16/12/2020 11:40:25.927562, 5009819.400, 390.550
16/12/2020 11:40:26.927621, 5009818.200, 390.970
16/12/2020 11:40:27.927588, 5009817.300, 391.380
16/12/2020 11:40:28.926890, 5009816.300, 391.830
16/12/2020 11:40:29.927104, 5009815.300, 392.240
16/12/2020 11:40:30.928029, 5009814.800, 392.570
16/12/2020 11:40:31.927452, 5009814.400, 392.870
16/12/2020 11:40:32.927554, 5009814.200, 393.160
16/12/2020 11:40:33.926893, 5009814.100, 393.430
16/12/2020 11:40:34.926742, 5009814.100, 393.430
16/12/2020 11:40:35.926903, 5009814.000, 393.680
16/12/2020 11:40:36.926683, 5009814.000, 393.920
16/12/2020 11:40:37.926796, 5009814.000, 394.130
16/12/2020 11:40:38.927703, 5009814.000, 394.330
16/12/2020 11:40:39.927461, 5009813.900, 394.520
16/12/2020 11:40:40.927015, 5009813.800, 394.700
16/12/2020 11:40:41.927669, 5009813.800, 394.860
16/12/2020 11:40:42.926359, 5009813.800, 395.030
16/12/2020 11:40:43.927453, 5009813.800, 395.180
16/12/2020 11:40:44.927720, 5009813.800, 395.330
16/12/2020 11:40:45.926833, 5009813.900, 395.470
16/12/2020 11:40:46.926822, 5009813.900, 395.600
16/12/2020 11:40:47.927882, 5009814.000, 395.720
16/12/2020 11:40:48.926829, 5009814.000, 395.830
16/12/2020 11:40:49.926584, 5009814.100, 395.830
16/12/2020 11:40:50.927040, 5009814.300, 395.940
16/12/2020 11:40:51.926694, 5009814.400, 396.050
16/12/2020 11:40:52.927390, 5009814.600, 396.160
16/12/2020 11:40:53.926804, 5009814.800, 396.250
16/12/2020 11:40:54.926807, 5009814.900, 396.350
16/12/2020 11:40:55.927448, 5009815.000, 396.430
16/12/2020 11:40:56.927218, 5009815.100, 396.510
16/12/2020 11:40:57.928526, 5009815.300, 396.600
16/12/2020 11:40:58.926432, 5009815.300, 396.670
16/12/2020 11:40:59.927715, 5009815.500, 396.740
16/12/2020 11:41:00.927475, 5009815.600, 396.810
16/12/2020 11:41:01.926337, 5009815.900, 396.880
16/12/2020 11:41:02.926533, 5009816.000, 396.930
16/12/2020 11:41:03.927189, 5009816.100, 396.930
16/12/2020 11:41:04.926750, 5009816.400, 397.000
16/12/2020 11:41:05.926848, 5009816.500, 397.060
16/12/2020 11:41:06.926417, 5009816.700, 397.110
16/12/2020 11:41:07.926394, 5009816.800, 397.160
16/12/2020 11:41:08.926625, 5009817.000, 397.210
16/12/2020 11:41:09.927655, 5009817.100, 397.250
16/12/2020 11:41:10.927781, 5009817.300, 397.300
16/12/2020 11:41:11.927614, 5009817.400, 397.360
16/12/2020 11:41:12.927046, 5009817.600, 397.400
16/12/2020 11:41:13.928532, 5009817.700, 397.440
16/12/2020 11:41:14.926113, 5009817.900, 397.480
16/12/2020 11:41:15.926539, 5009818.000, 397.520
16/12/2020 11:41:16.926456, 5009818.200, 397.550
16/12/2020 11:41:17.927211, 5009818.300, 397.550
16/12/2020 11:41:18.926423, 5009818.400, 397.580
16/12/2020 11:41:19.926351, 5009818.600, 397.610
16/12/2020 11:41:20.926193, 5009818.600, 397.640
16/12/2020 11:41:21.925971, 5009818.800, 397.660
16/12/2020 11:41:22.926091, 5009818.900, 397.690
16/12/2020 11:41:23.925939, 5009819.000, 397.710
16/12/2020 11:41:24.927317, 5009819.100, 397.750
16/12/2020 11:41:25.926814, 5009819.200, 397.770
16/12/2020 11:41:26.926762, 5009819.300, 397.790
16/12/2020 11:41:27.927792, 5009819.400, 397.810
16/12/2020 11:41:28.926476, 5009819.500, 397.820
16/12/2020 11:41:29.926342, 5009819.700, 397.840
16/12/2020 11:41:30.927125, 5009819.800, 397.870
16/12/2020 11:41:31.927181, 5009819.900, 397.890
16/12/2020 11:41:32.926257, 5009820.000, 397.890
16/12/2020 11:41:33.926593, 5009820.000, 397.910
16/12/2020 11:41:34.926757, 5009820.100, 397.930
16/12/2020 11:41:35.925824, 5009820.200, 397.950
16/12/2020 11:41:36.927376, 5009820.300, 397.970
16/12/2020 11:41:37.925937, 5009820.400, 397.980
16/12/2020 11:41:38.925771, 5009820.400, 398.000
16/12/2020 11:41:39.927355, 5009820.500, 398.020
16/12/2020 11:41:40.926979, 5009820.600, 398.030
16/12/2020 11:41:41.927693, 5009820.700, 398.050
16/12/2020 11:41:42.927093, 5009820.800, 398.060
16/12/2020 11:41:43.926375, 5009820.800, 398.070
16/12/2020 11:41:44.926059, 5009820.800, 398.090
16/12/2020 11:41:45.926519, 5009820.900, 398.100
16/12/2020 11:41:46.926649, 5009821.000, 398.100
16/12/2020 11:41:47.927492, 5009821.000, 398.110
16/12/2020 11:41:48.926338, 5009821.100, 398.130
16/12/2020 11:41:49.926119, 5009821.100, 398.140
16/12/2020 11:41:50.927078, 5009821.100, 398.150
16/12/2020 11:41:51.926931, 5009821.200, 398.160
16/12/2020 11:41:52.926307, 5009821.300, 398.170
16/12/2020 11:41:53.926790, 5009821.300, 398.190
16/12/2020 11:41:54.926189, 5009821.300, 398.200
16/12/2020 11:41:55.925926, 5009821.400, 398.210
16/12/2020 11:41:56.926673, 5009821.400, 398.220
16/12/2020 11:41:57.926902, 5009821.400, 398.240
16/12/2020 11:41:58.926824, 5009821.400, 398.250
16/12/2020 11:41:59.925515, 5009821.500, 398.270
16/12/2020 11:42:00.926357, 5009821.500, 398.280
16/12/2020 11:42:01.927749, 5009821.400, 398.280
16/12/2020 11:42:02.926125, 5009821.400, 398.290
16/12/2020 11:42:03.925705, 5009821.400, 398.300
16/12/2020 11:42:04.925731, 5009821.500, 398.310
16/12/2020 11:42:05.926380, 5009821.500, 398.320
16/12/2020 11:42:06.925401, 5009821.400, 398.320
16/12/2020 11:42:07.925523, 5009821.400, 398.330
16/12/2020 11:42:08.927924, 5009821.400, 398.340
16/12/2020 11:42:09.928474, 5009821.400, 398.340
16/12/2020 11:42:10.926154, 5009821.400, 398.350
16/12/2020 11:42:11.926194, 5009821.300, 398.360
16/12/2020 11:42:12.926514, 5009821.300, 398.360
16/12/2020 11:42:13.926337, 5009821.400, 398.370
16/12/2020 11:42:14.927728, 5009821.300, 398.390
16/12/2020 11:42:15.925669, 5009821.300, 398.390
16/12/2020 11:42:16.925673, 5009821.300, 398.400
16/12/2020 11:42:17.925266, 5009821.300, 398.410
16/12/2020 11:42:18.925319, 5009821.200, 398.420
16/12/2020 11:42:19.925550, 5009821.200, 398.430
16/12/2020 11:42:20.925349, 5009821.300, 398.430
16/12/2020 11:42:21.926035, 5009821.300, 398.440
16/12/2020 11:42:22.926015, 5009821.200, 398.460
16/12/2020 11:42:23.926721, 5009821.300, 398.460
16/12/2020 11:42:24.925138, 5009821.200, 398.480
16/12/2020 11:42:25.927628, 5009821.200, 398.490
16/12/2020 11:42:26.927109, 5009821.100, 398.510
16/12/2020 11:42:27.925114, 5009821.100, 398.510
16/12/2020 11:42:28.925399, 5009821.100, 398.530
16/12/2020 11:42:29.926138, 5009821.100, 398.530
16/12/2020 11:42:30.924923, 5009821.000, 398.540
16/12/2020 11:42:31.925619, 5009821.000, 398.550
16/12/2020 11:42:33.112209, 5009821.000, 398.560
16/12/2020 11:42:34.116510, 5009821.000, 398.570
16/12/2020 11:42:35.111328, 5009820.900, 398.580
16/12/2020 11:42:36.111423, 5009820.800, 398.590
16/12/2020 11:42:37.112570, 5009820.800, 398.600
16/12/2020 11:42:38.111511, 5009820.700, 398.610
16/12/2020 11:42:39.112614, 5009820.700, 398.620
16/12/2020 11:42:40.111761, 5009820.600, 398.640
16/12/2020 11:42:41.111796, 5009820.400, 398.650
16/12/2020 11:42:42.112180, 5009820.400, 398.660
16/12/2020 11:42:43.111524, 5009820.300, 398.670
16/12/2020 11:42:44.111743, 5009820.300, 398.680
16/12/2020 11:42:45.112068, 5009820.100, 398.680
16/12/2020 11:42:46.112519, 5009820.100, 398.690
16/12/2020 11:42:47.119600, 5009820.000, 398.710
16/12/2020 11:42:48.112761, 5009819.900, 398.710
16/12/2020 11:42:49.112639, 5009819.900, 398.720
16/12/2020 11:42:50.111671, 5009819.800, 398.730
16/12/2020 11:42:51.111749, 5009819.700, 398.740
16/12/2020 11:42:52.112696, 5009819.500, 398.750
16/12/2020 11:42:53.112761, 5009819.400, 398.750
16/12/2020 11:42:54.112897, 5009819.400, 398.770
16/12/2020 11:42:55.111775, 5009819.300, 398.770
16/12/2020 11:42:56.113092, 5009819.300, 398.790
16/12/2020 11:42:57.111889, 5009819.100, 398.810
16/12/2020 11:42:58.112966, 5009819.000, 398.810
16/12/2020 11:42:59.113840, 5009818.900, 398.810
16/12/2020 11:43:00.112995, 5009818.900, 398.830
16/12/2020 11:43:01.112013, 5009818.800, 398.830
16/12/2020 11:43:02.112331, 5009818.700, 398.840
16/12/2020 11:43:03.111985, 5009818.600, 398.860
16/12/2020 11:43:04.112078, 5009818.400, 398.860
16/12/2020 11:43:05.112295, 5009818.400, 398.870
16/12/2020 11:43:06.112470, 5009818.300, 398.880
16/12/2020 11:43:07.112461, 5009818.200, 398.890
16/12/2020 11:43:08.112235, 5009818.100, 398.900
16/12/2020 11:43:09.111884, 5009818.000, 398.910
16/12/2020 11:43:10.112279, 5009818.000, 398.910
16/12/2020 11:43:11.112739, 5009817.900, 398.930
16/12/2020 11:43:12.115065, 5009817.800, 398.940
16/12/2020 11:43:13.112184, 5009817.700, 398.950
16/12/2020 11:43:14.113349, 5009817.600, 398.950
16/12/2020 11:43:15.112848, 5009817.500, 398.960
16/12/2020 11:43:16.115810, 5009817.400, 398.970
16/12/2020 11:43:17.112512, 5009817.400, 398.980
16/12/2020 11:43:18.112775, 5009817.400, 398.990
16/12/2020 11:43:19.112330, 5009817.300, 398.990
16/12/2020 11:43:20.112484, 5009817.200, 399.000
16/12/2020 11:43:21.113076, 5009817.100, 399.010
16/12/2020 11:43:22.112468, 5009817.000, 399.020
16/12/2020 11:43:23.112830, 5009817.000, 399.030
16/12/2020 11:43:24.113688, 5009816.900, 399.040
16/12/2020 11:43:25.113481, 5009816.900, 399.040
16/12/2020 11:43:26.114128, 5009816.800, 399.060
16/12/2020 11:43:27.112417, 5009816.800, 399.060
16/12/2020 11:43:28.113992, 5009816.800, 399.060
16/12/2020 11:43:29.113344, 5009816.600, 399.070
16/12/2020 11:43:30.113244, 5009816.600, 399.080
16/12/2020 11:43:31.118064, 5009816.500, 399.080
16/12/2020 11:43:32.113631, 5009816.500, 399.090
16/12/2020 11:43:33.113935, 5009816.400, 399.100
16/12/2020 11:43:34.133680, 5009816.300, 399.100
16/12/2020 11:43:35.113084, 5009816.400, 399.110
16/12/2020 11:43:36.112632, 5009816.300, 399.120
16/12/2020 11:43:37.112423, 5009816.200, 399.130
16/12/2020 11:43:38.113441, 5009816.100, 399.130
16/12/2020 11:43:39.115052, 5009816.100, 399.140
16/12/2020 11:43:40.112815, 5009816.000, 399.150
16/12/2020 11:43:41.113434, 5009816.000, 399.150
16/12/2020 11:43:42.114170, 5009816.000, 399.150
16/12/2020 11:43:43.114471, 5009815.900, 399.150
16/12/2020 11:43:44.113258, 5009815.900, 399.160
16/12/2020 11:43:45.114915, 5009815.900, 399.170
16/12/2020 11:43:46.115430, 5009815.800, 399.170
16/12/2020 11:43:47.114603, 5009815.800, 399.180
16/12/2020 11:43:48.119182, 5009815.800, 399.190
16/12/2020 11:43:49.113192, 5009815.600, 399.190
16/12/2020 11:43:50.113245, 5009815.600, 399.200
16/12/2020 11:43:51.113386, 5009815.500, 399.210
16/12/2020 11:43:52.114278, 5009815.600, 399.220
16/12/2020 11:43:53.113659, 5009815.500, 399.220
16/12/2020 11:43:54.113232, 5009815.400, 399.230
16/12/2020 11:43:55.113697, 5009815.300, 399.240
16/12/2020 11:43:56.115225, 5009815.300, 399.250
16/12/2020 11:43:57.113423, 5009815.400, 399.250
16/12/2020 11:43:58.113614, 5009815.300, 399.250
16/12/2020 11:43:59.113806, 5009815.300, 399.260
16/12/2020 11:44:00.118190, 5009815.200, 399.260
16/12/2020 11:44:01.113326, 5009815.200, 399.270
16/12/2020 11:44:02.113982, 5009815.200, 399.290
16/12/2020 11:44:03.113494, 5009815.100, 399.280
16/12/2020 11:44:04.113428, 5009815.100, 399.280
16/12/2020 11:44:05.113731, 5009815.100, 399.290
16/12/2020 11:44:06.113527, 5009815.000, 399.300
16/12/2020 11:44:07.113418, 5009815.100, 399.300
16/12/2020 11:44:08.113410, 5009815.000, 399.310
16/12/2020 11:44:09.114071, 5009815.000, 399.310
16/12/2020 11:44:10.113387, 5009815.000, 399.320
16/12/2020 11:44:11.113436, 5009815.000, 399.320
16/12/2020 11:44:12.113409, 5009815.000, 399.320
16/12/2020 11:44:13.114770, 5009815.000, 399.330
16/12/2020 11:44:14.115894, 5009815.000, 399.330
16/12/2020 11:44:15.113426, 5009814.900, 399.340
16/12/2020 11:44:16.115378, 5009815.000, 399.350
16/12/2020 11:44:17.115544, 5009814.900, 399.360
16/12/2020 11:44:18.114301, 5009814.900, 399.360
16/12/2020 11:44:19.114581, 5009814.900, 399.360
16/12/2020 11:44:20.114319, 5009814.900, 399.370
16/12/2020 11:44:21.114664, 5009814.900, 399.370
16/12/2020 11:44:22.113736, 5009814.900, 399.380
16/12/2020 11:44:23.113715, 5009814.800, 399.390
16/12/2020 11:44:24.114168, 5009814.800, 399.390
16/12/2020 11:44:25.114518, 5009814.900, 399.400
16/12/2020 11:44:26.114874, 5009814.800, 399.400
16/12/2020 11:44:27.115951, 5009814.800, 399.400
16/12/2020 11:44:28.114129, 5009814.800, 399.410
16/12/2020 11:44:29.116058, 5009814.800, 399.410
16/12/2020 11:44:30.114758, 5009814.800, 399.410
16/12/2020 11:44:31.116591, 5009814.700, 399.410
16/12/2020 11:44:32.116265, 5009814.600, 399.420
16/12/2020 11:44:33.114114, 5009814.600, 399.420
16/12/2020 11:44:34.115871, 5009814.600, 399.430
16/12/2020 11:44:35.117988, 5009814.600, 399.440
16/12/2020 11:44:36.116077, 5009814.600, 399.440
16/12/2020 11:44:37.114814, 5009814.600, 399.450
16/12/2020 11:44:38.115880, 5009814.600, 399.450
16/12/2020 11:44:39.114184, 5009814.600, 399.450
16/12/2020 11:44:40.114299, 5009814.600, 399.450
16/12/2020 11:44:41.113966, 5009814.600, 399.460
16/12/2020 11:44:42.114053, 5009814.600, 399.460
16/12/2020 11:44:43.114757, 5009814.600, 399.470
16/12/2020 11:44:44.115389, 5009814.600, 399.470
16/12/2020 11:44:45.114848, 5009814.600, 399.470
16/12/2020 11:44:46.116235, 5009814.500, 399.480
16/12/2020 11:44:47.116300, 5009814.500, 399.480
16/12/2020 11:44:48.115564, 5009814.500, 399.490
16/12/2020 11:44:49.116092, 5009814.500, 399.490
16/12/2020 11:44:50.115010, 5009814.500, 399.490
16/12/2020 11:44:51.114921, 5009814.500, 399.490
16/12/2020 11:44:52.114606, 5009814.500, 399.500
16/12/2020 11:44:53.115127, 5009814.400, 399.500
16/12/2020 11:44:54.114352, 5009814.300, 399.500
16/12/2020 11:44:55.116811, 5009814.400, 399.500
16/12/2020 11:44:56.114808, 5009814.400, 399.510
16/12/2020 11:44:57.115101, 5009814.400, 399.510
16/12/2020 11:44:58.114562, 5009814.400, 399.520
16/12/2020 11:44:59.115515, 5009814.300, 399.520
16/12/2020 11:45:00.117067, 5009814.300, 399.530
16/12/2020 11:45:01.114269, 5009814.300, 399.530
16/12/2020 11:45:02.116417, 5009814.200, 399.540
16/12/2020 11:45:03.115695, 5009814.200, 399.540
16/12/2020 11:45:04.116321, 5009814.100, 399.540
16/12/2020 11:45:05.115143, 5009814.100, 399.540
16/12/2020 11:45:06.114860, 5009814.000, 399.540
16/12/2020 11:45:07.114839, 5009814.000, 399.540
16/12/2020 11:45:08.115954, 5009814.000, 399.540
16/12/2020 11:45:09.114787, 5009813.900, 399.540
16/12/2020 11:45:10.114807, 5009813.800, 399.550
16/12/2020 11:45:11.114583, 5009813.800, 399.540
16/12/2020 11:45:12.114835, 5009813.800, 399.540
16/12/2020 11:45:13.115440, 5009813.700, 399.540
16/12/2020 11:45:14.114907, 5009813.600, 399.540
16/12/2020 11:45:15.116695, 5009813.600, 399.550
16/12/2020 11:45:16.116101, 5009813.600, 399.560
16/12/2020 11:45:17.116655, 5009813.600, 399.560
16/12/2020 11:45:18.115283, 5009813.500, 399.560
16/12/2020 11:45:19.115805, 5009813.400, 399.560
16/12/2020 11:45:20.117074, 5009813.400, 399.560
16/12/2020 11:45:21.114825, 5009813.300, 399.570
16/12/2020 11:45:22.114824, 5009813.300, 399.580
16/12/2020 11:45:23.114797, 5009813.300, 399.580
16/12/2020 11:45:24.114829, 5009813.200, 399.580
16/12/2020 11:45:25.114929, 5009813.300, 399.590
16/12/2020 11:45:26.117248, 5009813.100, 399.590
16/12/2020 11:45:27.116371, 5009813.100, 399.600
16/12/2020 11:45:28.115205, 5009813.000, 399.600
16/12/2020 11:45:29.115235, 5009813.000, 399.610
16/12/2020 11:45:30.115826, 5009813.000, 399.610
16/12/2020 11:45:31.116912, 5009812.900, 399.620
16/12/2020 11:45:32.115956, 5009812.900, 399.630
16/12/2020 11:45:33.114936, 5009812.900, 399.630
16/12/2020 11:45:34.115198, 5009812.800, 399.640
16/12/2020 11:45:35.115522, 5009812.700, 399.650
